condition_id,method,bit_width,seed,dataset,metric_scope,sequence_length,normalized_key_mse,original_key_mse,original_key_relative_mse,mean_key_cosine,worst_head_normalized_mse,worst_layer,worst_head,vectors_per_head,attention_logit_mse,attention_logit_bias,attention_logit_error_variance,attention_probability_kl,attention_output_mse,worst_attention_kl,worst_attention_layer
learned_b2_s17,learned,2,17,tinystories,attention,128,,,,,,,,,0.43098664560983346,0.1381943045660507,0.41188897979533906,0.06653718510642648,0.0008998020575461396,0.11407560110092163,7
learned_b2_s17,learned,2,17,tinystories,attention,256,,,,,,,,,0.4982136371998471,0.14157198236146326,0.4781710110100927,0.0864102141931653,0.001042647501662941,0.138297900557518,7
learned_b2_s17,learned,2,17,tinystories,attention,512,,,,,,,,,0.5365747973235727,0.1544808816259135,0.5127104545356532,0.09965712239500135,0.0011227763727674756,0.15484075248241425,7
learned_b2_s17,learned,2,17,tinystories,attention,1024,,,,,,,,,0.5755237923598872,0.15660702937986792,0.5509980307087003,0.10897855809889734,0.0011855358809782501,0.17205366492271423,12
random_b2_s29,random,2,29,wikitext,reconstruction,1024,0.0009027602860669504,0.48932119124219753,0.11550929573610036,0.9408258176408708,0.0011731736012734473,0,7,1024,,,,,,,
random_b2_s29,random,2,29,wikitext,attention,128,,,,,,,,,0.8099619381187498,0.4575322093658669,0.6006262155115384,0.0931700790533796,0.0012472241741079415,0.15633374452590942,1
random_b2_s29,random,2,29,wikitext,attention,256,,,,,,,,,0.9570298194885254,0.5487627468220455,0.655889267188849,0.1140414944384247,0.0014029013682943514,0.1835702657699585,7
random_b2_s29,random,2,29,wikitext,attention,512,,,,,,,,,1.14230172861854,0.6412864498227661,0.731053417892253,0.1395067567937076,0.001591519645955941,0.21886590123176575,7
random_b2_s29,random,2,29,wikitext,attention,1024,,,,,,,,,1.3094525239525772,0.7155674492440572,0.7974157495349308,0.1638494913931936,0.0017026236712922582,0.24926075339317322,7
random_b2_s29,random,2,29,tinystories,reconstruction,1024,0.00090247966699053,0.5234204743464943,0.11535813699701883,0.9408483650186099,0.0011796800827141851,8,4,1024,,,,,,,
random_b2_s29,random,2,29,tinystories,attention,128,,,,,,,,,0.8242160608602125,0.45463236288506853,0.6175254754777518,0.10034259781241417,0.0012276296870368242,0.16887536644935608,7
random_b2_s29,random,2,29,tinystories,attention,256,,,,,,,,,0.9856747133722565,0.519907198295519,0.7153712185327604,0.13192418636754155,0.0014440867655594047,0.21271145343780518,7
random_b2_s29,random,2,29,tinystories,attention,512,,,,,,,,,1.1660217095536796,0.6191801227788943,0.782637685109193,0.15387616213411093,0.0015833393847515254,0.23603394627571106,7
random_b2_s29,random,2,29,tinystories,attention,1024,,,,,,,,,1.3695191974174685,0.7230995424782357,0.8466462490852347,0.17360924207605422,0.001709186352229608,0.2564215064048767,7
learned_b2_s29,learned,2,29,wikitext,reconstruction,1024,0.0006288887303611546,0.34108142768309335,0.0805157761516955,0.960052348964382,0.0007651058549527079,13,0,1024,,,,,,,
learned_b2_s29,learned,2,29,wikitext,attention,128,,,,,,,,,0.4247873018878375,0.12232084110263707,0.4098249137197809,0.06312944658566266,0.0008650649096466623,0.12534087896347046,0
learned_b2_s29,learned,2,29,wikitext,attention,256,,,,,,,,,0.4575798743429815,0.1375317177246053,0.43866490096270094,0.07594969146884978,0.0010180010089015923,0.1270972192287445,12
learned_b2_s29,learned,2,29,wikitext,attention,512,,,,,,,,,0.5090443507040221,0.15079398344309008,0.48630552526138715,0.09128329926170409,0.0011367493759735225,0.1510223001241684,12
learned_b2_s29,learned,2,29,wikitext,attention,1024,,,,,,,,,0.5439276988331865,0.147402768280448,0.522200122736447,0.10382987046614289,0.0011868300946957788,0.16750682890415192,12
learned_b2_s29,learned,2,29,tinystories,reconstruction,1024,0.0006285534552006311,0.3645274838527257,0.08033925588020503,0.9600800054613501,0.0007737077394267544,13,0,1024,,,,,,,
