condition_id,method,bit_width,seed,dataset,layer,head,normalized_key_mse,original_key_mse,original_key_relative_mse
identity_b2_snone,identity,2,,wikitext,22,0,0.0015377580712083727,0.6313294917345047,0.19629346218931673
identity_b2_snone,identity,2,,wikitext,22,1,0.002308596798684448,1.1876298189163208,0.2960783331247053
identity_b2_snone,identity,2,,wikitext,22,2,0.0019186845747753978,1.2419262826442719,0.24582853204677968
identity_b2_snone,identity,2,,wikitext,22,3,0.0018213449220638722,0.9651058167219162,0.23357691049998458
identity_b2_snone,identity,2,,wikitext,22,4,0.0021494667744264007,1.1713288128376007,0.27633182182336763
identity_b2_snone,identity,2,,wikitext,22,5,0.002026433066930622,1.0736771821975708,0.2570048729346142
identity_b2_snone,identity,2,,wikitext,22,6,0.0020866308477707207,1.2520658075809479,0.26502597184510934
identity_b2_snone,identity,2,,wikitext,22,7,0.0016476948512718081,0.7832402437925339,0.21133598609722618
identity_b2_snone,identity,2,,wikitext,23,0,0.002761816547717899,1.487959086894989,0.3527014430887951
identity_b2_snone,identity,2,,wikitext,23,1,0.001650068152230233,0.6105413436889648,0.21118414262571952
identity_b2_snone,identity,2,,wikitext,23,2,0.002170220308471471,1.2646035552024841,0.2771926542740136
identity_b2_snone,identity,2,,wikitext,23,3,0.001539218530524522,0.7520009577274323,0.19740315411139245
identity_b2_snone,identity,2,,wikitext,23,4,0.0021859052940271795,1.2458682358264923,0.27991125444034465
identity_b2_snone,identity,2,,wikitext,23,5,0.0016244631260633469,0.8550212532281876,0.20856156082334215
identity_b2_snone,identity,2,,wikitext,23,6,0.0018420462729409337,1.0350000858306885,0.23681846748771387
identity_b2_snone,identity,2,,wikitext,23,7,0.002064378291834146,1.180412471294403,0.26609398515925364
identity_b2_snone,identity,2,,wikitext,24,0,0.0023224063334055245,1.303318440914154,0.2970816791455558
identity_b2_snone,identity,2,,wikitext,24,1,0.002289957774337381,1.2174539864063263,0.29179396841363336
identity_b2_snone,identity,2,,wikitext,24,2,0.002521306392736733,1.371259331703186,0.3236743396268198
identity_b2_snone,identity,2,,wikitext,24,3,0.0023693916155025363,1.3046865463256836,0.30371463439044366
identity_b2_snone,identity,2,,wikitext,24,4,0.0015845999296288937,0.6113970577716827,0.20315034789421607
identity_b2_snone,identity,2,,wikitext,24,5,0.001604037533979863,0.6966822147369385,0.2060140571373217
identity_b2_snone,identity,2,,wikitext,24,6,0.001774583652149886,0.8373939841985703,0.22611998574181932
identity_b2_snone,identity,2,,wikitext,24,7,0.002168495731893927,1.2150285243988037,0.2803990248041107
identity_b2_snone,identity,2,,wikitext,25,0,0.0017309307004325092,0.6936575919389725,0.22137328211929852
identity_b2_snone,identity,2,,wikitext,25,1,0.0016244871658273041,0.5845538377761841,0.20885712024651956
identity_b2_snone,identity,2,,wikitext,25,2,0.0022327842889353633,1.2422166466712952,0.2853715481419738
identity_b2_snone,identity,2,,wikitext,25,3,0.0015340395329985768,0.5308322906494141,0.19658451629137963
identity_b2_snone,identity,2,,wikitext,25,4,0.0022954840096645057,1.5406955480575562,0.29353022308680415
identity_b2_snone,identity,2,,wikitext,25,5,0.003113209968432784,2.269699811935425,0.39952381020328526
identity_b2_snone,identity,2,,wikitext,25,6,0.002228180703241378,1.2977830171585083,0.2851892953482373
identity_b2_snone,identity,2,,wikitext,25,7,0.0022637387737631798,1.3265657126903534,0.28899213340668567
identity_b2_snone,identity,2,,wikitext,26,0,0.002322591550182551,1.2538917064666748,0.29702826334534976
identity_b2_snone,identity,2,,wikitext,26,1,0.0024353984044864774,1.1373222917318344,0.31265147072722205
identity_b2_snone,identity,2,,wikitext,26,2,0.001953762548509985,0.9891552925109863,0.2507568630741435
identity_b2_snone,identity,2,,wikitext,26,3,0.0017478720110375434,0.8216420412063599,0.22337626401649044
identity_b2_snone,identity,2,,wikitext,26,4,0.00182414471055381,1.1430230140686035,0.23511948549966397
identity_b2_snone,identity,2,,wikitext,26,5,0.0025513216969557106,1.607192575931549,0.3282914987844887
identity_b2_snone,identity,2,,wikitext,26,6,0.002054165001027286,1.172213613986969,0.26222468697976936
identity_b2_snone,identity,2,,wikitext,26,7,0.0016254494257736951,0.7361342012882233,0.20969275365960666
identity_b2_snone,identity,2,,wikitext,27,0,0.0024131728569045663,1.4186987280845642,0.3088947961451104
identity_b2_snone,identity,2,,wikitext,27,1,0.001533832575660199,0.6780291199684143,0.19680446233833704
identity_b2_snone,identity,2,,wikitext,27,2,0.0021508847130462527,1.3584338426589966,0.2764612389633187
identity_b2_snone,identity,2,,wikitext,27,3,0.001924123236676678,0.8774879574775696,0.24664884355812608
identity_b2_snone,identity,2,,wikitext,27,4,0.001976709783775732,1.2587060928344727,0.2519536095565102
identity_b2_snone,identity,2,,wikitext,27,5,0.0015064793988130987,0.5806509181857109,0.19373238082349487
identity_b2_snone,identity,2,,wikitext,27,6,0.0025829882360994816,1.4679110050201416,0.3248269916731252
identity_b2_snone,identity,2,,wikitext,27,7,0.0017123444704338908,0.8279724568128586,0.21932408164541303
identity_b2_snone,identity,2,,wikitext,28,0,0.002146234444808215,1.2378730922937393,0.2746017473809252
