bit_width,seed,horizon_steps,step,calibration_mse,wikitext_validation_mse,original_scale_validation_mse,relative_improvement,generalization_gap,orthogonality_max_abs
4,29,900,830,5.345248779953238e-05,6.307818547135469e-05,0.03777136028509176,0.13661353398158102,9.625697671822309e-06,3.0995154309820805e-07
4,29,900,840,5.339588653807681e-05,6.307717859677098e-05,0.037771218651528216,0.13662731563814037,9.681292058694169e-06,3.167230744338667e-07
4,29,900,850,5.334607565243843e-05,6.307291323537356e-05,0.037768713240780016,0.13668569802938524,9.726837582935133e-06,2.9637965504036856e-07
4,29,900,860,5.330343566001261e-05,6.30737086160238e-05,0.037769437483007096,0.13667481120878933,9.770272956011183e-06,2.800409157899253e-07
4,29,900,870,5.3268214460278074e-05,6.307543877781541e-05,0.037770469089878134,0.13665112951497174,9.807224317537333e-06,2.859725628523435e-07
4,29,900,880,5.3242752001914084e-05,6.307357166157601e-05,0.037769974552475105,0.13667668578104902,9.830819659661927e-06,3.2219622259077596e-07
4,29,900,890,5.320513258899595e-05,6.30740638039029e-05,0.03776943101286179,0.13666994955328315,9.86893121490695e-06,2.9927314015854023e-07
4,29,900,900,5.317609792188094e-05,6.30737110975943e-05,0.03776948188715323,0.13667477724214347,9.89761317571336e-06,5.667927571728626e-08
4,29,1000,0,7.299385442038897e-05,7.305903897503185e-05,0.04342579159970228,0.0,6.518455464288309e-08,3.278039950593836e-08
4,29,1000,10,6.623419680273912e-05,6.663099914394621e-05,0.039642457912805185,0.08798418267289887,3.96802341207092e-07,3.4231577350496423e-07
4,29,1000,20,6.538945172618327e-05,6.600368490161657e-05,0.03931289132492566,0.09657058417954931,6.142331754332986e-07,3.3954743394737363e-07
4,29,1000,30,6.484092483205472e-05,6.558495919062324e-05,0.0390983884990419,0.10230191758973048,7.440343585685127e-07,4.4693880396629027e-07
4,29,1000,40,6.451171694443758e-05,6.533002032682589e-05,0.038977495500603254,0.10579140865577742,8.183033823883079e-07,3.1819168055946534e-07
4,29,1000,50,6.430123086875739e-05,6.520129783371686e-05,0.038913537082407856,0.1075533055396526,9.000669649594784e-07,3.096242833233731e-07
4,29,1000,60,6.411730558664175e-05,6.50560812172074e-05,0.038846488796934864,0.10954096673184384,9.38775630565658e-07,3.155275312138883e-07
4,29,1000,70,6.396543698539148e-05,6.493616044878081e-05,0.038788943174495216,0.11118238947855666,9.707234633893336e-07,3.143577216313531e-07
4,29,1000,80,6.390406850975694e-05,6.494531382283952e-05,0.03880229411561231,0.11105710211935885,1.0412453130825838e-06,3.279913545206625e-07
4,29,1000,90,6.380382385540173e-05,6.486715947584543e-05,0.038759556305194565,0.11212684445501708,1.063335620443695e-06,3.5730439329473285e-07
4,29,1000,100,6.369054022137277e-05,6.476611776484731e-05,0.03870796253181652,0.11350985896514018,1.0755775434745374e-06,3.0806865214394463e-07
4,29,1000,110,6.359711948089597e-05,6.47130603121937e-05,0.03867527202442034,0.1142360860466617,1.1159408312977348e-06,3.1384020804381407e-07
4,29,1000,120,6.35086461491241e-05,6.466231095814123e-05,0.038653486565067396,0.11493072088944706,1.1536648090171298e-06,3.1527281207921476e-07
4,29,1000,130,6.3440063327036e-05,6.462784832717006e-05,0.03862945290654807,0.11540243022828676,1.1877850001340562e-06,3.2201130251152676e-07
4,29,1000,140,6.337623183227947e-05,6.460187462220546e-05,0.038616464409187756,0.11575794688069546,1.2256427899259847e-06,3.3733810167468903e-07
4,29,1000,150,6.323694521714884e-05,6.450140786284919e-05,0.038565080901548754,0.11713309170556238,1.2644626457003483e-06,3.402580526223886e-07
4,29,1000,160,6.3212854903405e-05,6.45024743493039e-05,0.03856956958793489,0.11711849410792537,1.289619445898893e-06,3.536123515113232e-07
4,29,1000,170,6.308986615177758e-05,6.440499759818863e-05,0.03851561372118795,0.11845271301475467,1.3151314464110442e-06,3.3645289254646826e-07
4,29,1000,180,6.30443538254255e-05,6.440701626964085e-05,0.03851418935835227,0.11842508232756606,1.3626624442153457e-06,3.432027447791697e-07
4,29,1000,190,6.304777429910757e-05,6.43986415855835e-05,0.03851684968310565,0.1185397113204304,1.350867286475932e-06,3.308403222490597e-07
4,29,1000,200,6.29724363552242e-05,6.434300280222516e-05,0.038483191083400925,0.11930127052157677,1.3705664470009538e-06,3.1463573879619844e-07
4,29,1000,210,6.286957601275844e-05,6.429684121922463e-05,0.03846417855106665,0.11993310997153589,1.4272652064661884e-06,3.130310299859218e-07
4,29,1000,220,6.281587547896095e-05,6.42604293252802e-05,0.03843551379145538,0.12043149996482441,1.444553846319252e-06,2.9444526306043883e-07
4,29,1000,230,6.274257740690459e-05,6.423693337076486e-05,0.03842098087773138,0.12075310225859905,1.4943559638602721e-06,3.1181659432277797e-07
4,29,1000,240,6.264868018623915e-05,6.419618761732693e-05,0.0383979584505596,0.1213108122149517,1.54750743108778e-06,3.049529264664841e-07
4,29,1000,250,6.259483719128767e-05,6.416236315232027e-05,0.0383851269597244,0.12177378661868317,1.5675259610326009e-06,3.0488849445120536e-07
4,29,1000,260,6.247830219585637e-05,6.409707024612743e-05,0.038343256195389586,0.12266748720808117,1.6187680502710577e-06,3.0898628766706793e-07
4,29,1000,270,6.242663425215511e-05,6.407053883084046e-05,0.038332313804403384,0.1230306375541463,1.6439045786853512e-06,2.943369410424168e-07
4,29,1000,280,6.233582161563334e-05,6.403890721173866e-05,0.03831043522507116,0.12346359724736936,1.7030855961053248e-06,2.9963760805884476e-07
4,29,1000,290,6.226423651023438e-05,6.400677365903107e-05,0.038299705679492035,0.12390342718707843,1.7425371487966856e-06,2.833877392749429e-07
4,29,1000,300,6.213283345157805e-05,6.393829905260162e-05,0.038257919554553155,0.12484067749025925,1.8054656010235703e-06,2.831572400996407e-07
4,29,1000,310,6.204952012600629e-05,6.389376072757358e-05,0.03823404577110523,0.12545029849886935,1.844240601567293e-06,2.922719619657954e-07
4,29,1000,320,6.19865962256938e-05,6.389365250747403e-05,0.03822885348961336,0.12545177976800545,1.9070562817802283e-06,2.934131010379204e-07
4,29,1000,330,6.187363088372422e-05,6.385419856425045e-05,0.0382100104266101,0.12599180799417828,1.980567680526235e-06,3.084370439054851e-07
4,29,1000,340,6.181910368274757e-05,6.380338541678299e-05,0.038179819105039314,0.12668731601317687,1.98428173403542e-06,3.0355400393311527e-07
4,29,1000,350,6.169539208489283e-05,6.377180699423945e-05,0.038163908125511625,0.12711954757530192,2.0764149093466244e-06,3.038825209245033e-07
4,29,1000,360,6.164654739437836e-05,6.375178581219387e-05,0.038148985393149815,0.127393588711436,2.1052384178155137e-06,3.215034762860114e-07
4,29,1000,370,6.154697452842584e-05,6.372266552556738e-05,0.03813539858629156,0.1277921743900191,2.175690997141544e-06,3.190310100542604e-07
4,29,1000,380,6.141783717739102e-05,6.36780209886112e-05,0.038110416164954586,0.12840324918079815,2.2601838112201733e-06,3.0269651607461867e-07
4,29,1000,390,6.129166171398026e-05,6.366602060037252e-05,0.03810643776193956,0.1285675052182034,2.3743588863922582e-06,2.899738400508056e-07
4,29,1000,400,6.119596737175215e-05,6.363833624778437e-05,0.03808998408567277,0.12894643646307805,2.4423688760322193e-06,3.070587477616016e-07
4,29,1000,410,6.108910064428485e-05,6.35959227439642e-05,0.03806591160935113,0.1295269738533203,2.50682209967934e-06,3.17120691928352e-07
4,29,1000,420,6.0986161841913855e-05,6.359288276325259e-05,0.038066055364424756,0.1295685837725617,2.6067209213387343e-06,2.8191436363123046e-07
4,29,1000,430,6.086394040094589e-05,6.357392261424621e-05,0.038051283224717736,0.12982810195501213,2.7099822133003215e-06,3.31532308273097e-07
4,29,1000,440,6.075157612261961e-05,6.353551276472302e-05,0.0380310380287483,0.13035383908572248,2.783936642103413e-06,2.811018093851203e-07
4,29,1000,450,6.059664714497259e-05,6.352122663777493e-05,0.03802519695830142,0.1305493813094982,2.924579492802337e-06,3.046375716131422e-07
4,29,1000,460,6.0453555738693154e-05,6.348537923628328e-05,0.038001797886067834,0.13104004477831144,3.031823497590125e-06,3.0395882544276276e-07
4,29,1000,470,6.033482693901249e-05,6.346402466217427e-05,0.03798976359291828,0.13133233679869113,3.1291977231617807e-06,3.427570181013806e-07
4,29,1000,480,6.018080285574712e-05,6.34160931776151e-05,0.03796115481418383,0.13198840188292463,3.2352903218679785e-06,2.8362649873159285e-07
4,29,1000,490,5.996583089151741e-05,6.33915288990039e-05,0.03794478997326678,0.13232462692716027,3.4256980074864885e-06,3.010483307086531e-07
4,29,1000,500,5.981371200203256e-05,6.33741705780011e-05,0.03793758596873431,0.13256221999225296,3.560458575968539e-06,2.600325392787539e-07
4,29,1000,510,5.961130170550888e-05,6.33286757523166e-05,0.037910746560328334,0.13318493316125654,3.71737404680772e-06,3.21810766701347e-07
4,29,1000,520,5.9423959594795406e-05,6.331435109707684e-05,0.03790352309226819,0.13338100274334697,3.890391502281432e-06,3.1831468527698803e-07
4,29,1000,530,5.9206649117182764e-05,6.328876349037671e-05,0.03788693393414633,0.13373123465248654,4.082114373193946e-06,3.191538890945367e-07
4,29,1000,540,5.903587313360603e-05,6.326760643560192e-05,0.03787590302181343,0.13402082311507252,4.231733301995888e-06,2.7655594969644426e-07
4,29,1000,550,5.881631639681473e-05,6.324722014916517e-05,0.03786183363274631,0.13429986163956933,4.430903752350446e-06,2.803202840961916e-07
4,29,1000,560,5.863972467601286e-05,6.323065407531914e-05,0.03785520138433185,0.13452661077394676,4.590929399306276e-06,3.021007525250141e-07
4,29,1000,570,5.83991923068794e-05,6.321603812242671e-05,0.037847919530463514,0.13472666751021758,4.81684581554731e-06,3.0148599883261795e-07
4,29,1000,580,5.814315065277853e-05,6.31939876383214e-05,0.037831787027130304,0.13502848484062133,5.0508369855428725e-06,3.096763873111641e-07
4,29,1000,590,5.792611229749056e-05,6.318302990049318e-05,0.03782776378920971,0.1351784695376821,5.25691760300262e-06,3.0800730987934344e-07
4,29,1000,600,5.772188394637112e-05,6.316769190384264e-05,0.03781835338236306,0.13538840929141724,5.445807957471516e-06,3.1282376733443584e-07
4,29,1000,610,5.745070228213578e-05,6.315907428433576e-05,0.037813306877865216,0.13550636347789133,5.7083720021999795e-06,2.832236090100082e-07
4,29,1000,620,5.7186176309897974e-05,6.314230530257703e-05,0.03780242367008668,0.13573588992655514,5.956128992679055e-06,2.808867710646368e-07
4,29,1000,630,5.697655766256915e-05,6.313895552967352e-05,0.03780200887263163,0.13578174014509756,6.1623978671043744e-06,3.0384976112962647e-07
4,29,1000,640,5.675220665901648e-05,6.312863669766244e-05,0.03779577074021745,0.1359229797802727,6.376430038645964e-06,3.1255563848198165e-07
4,29,1000,650,5.6501217481130794e-05,6.312256643070668e-05,0.03779411949221867,0.13600606692514788,6.621348949575889e-06,2.717809952645922e-07
4,29,1000,660,5.62479768602131e-05,6.311452854035338e-05,0.03778839671554124,0.13611608603388614,6.866551680140276e-06,3.395561032348837e-07
4,29,1000,670,5.6044085235740226e-05,6.310982021684453e-05,0.037786888847904265,0.13618053149573325,7.065734981104299e-06,3.057492450331267e-07
4,29,1000,680,5.584398136848634e-05,6.310194574954409e-05,0.03778335435617919,0.13628831374158418,7.2579643810577466e-06,3.505214610788343e-07
4,29,1000,690,5.565518907868494e-05,6.310170430001705e-05,0.03778389857075126,0.13629161859654018,7.446515221332106e-06,2.95587108789519e-07
4,29,1000,700,5.544389045741838e-05,6.30904011540423e-05,0.03777825706799831,0.13644633108842794,7.64651069662392e-06,3.1674343592413834e-07
4,29,1000,710,5.525589711830037e-05,6.309308710683581e-05,0.03777998726434362,0.13640956694765638,7.837189988535442e-06,3.332039588688218e-07
4,29,1000,720,5.507927919579103e-05,6.308210680572301e-05,0.03777382207749724,0.13655986048103486,8.002827609931984e-06,3.109329219652679e-07
4,29,1000,730,5.4896564837481066e-05,6.308132893817486e-05,0.037773881752741545,0.13657050758999037,8.184764100693798e-06,3.013373612859027e-07
4,29,1000,740,5.475071909133433e-05,6.30712437077463e-05,0.03776806082237272,0.13670854978942315,8.320524616411973e-06,3.076190630002529e-07
4,29,1000,750,5.460737032558782e-05,6.308028927914933e-05,0.03777371561500331,0.1365847379855735,8.472918953561503e-06,2.9542579671471003e-07
4,29,1000,760,5.4459516088734006e-05,6.307451490883409e-05,0.037769633548236925,0.13666377502734472,8.614998820100084e-06,3.45061854534201e-07
4,29,1000,770,5.432612636147027e-05,6.307479505185398e-05,0.03777070796695625,0.1366599405528728,8.74866869038371e-06,3.4453859942829013e-07
4,29,1000,780,5.419389238037198e-05,6.306937829325676e-05,0.03776798685601079,0.13673408276269675,8.875485912884784e-06,2.955037525786963e-07
4,29,1000,790,5.408621345814879e-05,6.306277766032764e-05,0.03776457201388439,0.13682442932380298,8.97656420217885e-06,3.2661875926098816e-07
4,29,1000,800,5.3961927205747884e-05,6.306310919690361e-05,0.03776380507019894,0.13681989139693423,9.101181991155727e-06,2.892811183929922e-07
4,29,1000,810,5.3856281174713416e-05,6.305690476793302e-05,0.03776062109466238,0.13690481489247475,9.200623593219603e-06,2.957388189894772e-07
4,29,1000,820,5.377256584626622e-05,6.30561630678983e-05,0.03776122541216864,0.13691496695641,9.283597221632078e-06,2.999096555544867e-07
4,29,1000,830,5.3675638097328005e-05,6.305574632392563e-05,0.037760746239428045,0.13692067116465734,9.380108226597628e-06,3.3340740146492465e-07
4,29,1000,840,5.358398996158087e-05,6.305132815853653e-05,0.037758304924523145,0.13698114506974945,9.467338196955666e-06,2.8991922063070774e-07
4,29,1000,850,5.349578706326241e-05,6.305195042610734e-05,0.03775856228480734,0.13697262774486355,9.556163362844927e-06,2.8402302465480034e-07
4,29,1000,860,5.342937771146694e-05,6.304843604976185e-05,0.03775685605523904,0.13702073098294054,9.619058338294906e-06,3.032695780058603e-07
4,29,1000,870,5.336335276862059e-05,6.304727635964014e-05,0.037756634401489464,0.13703660431138803,9.68392359101955e-06,2.9564768777579076e-07
4,29,1000,880,5.3309830414072223e-05,6.304880651963884e-05,0.03775789669577989,0.13701566015416705,9.738976105566621e-06,2.83984335158749e-07
4,29,1000,890,5.323293027181819e-05,6.304849024019177e-05,0.03775728683046964,0.13701998924816436,9.815559968373577e-06,2.728474748359133e-07
4,29,1000,900,5.317675499227903e-05,6.304674814394673e-05,0.03775725803620844,0.13704383429553263,9.8699931516677e-06,3.212663131080262e-07
4,29,1000,910,5.3125496665362704e-05,6.304299855042217e-05,0.037754857139020714,0.13709515708292708,9.917501885059465e-06,2.9277572344277303e-07
4,29,1000,920,5.307465586534832e-05,6.304423496406031e-05,0.03775591932969746,0.13707823359672353,9.96957909871199e-06,3.2178031017515707e-07
4,29,1000,930,5.3039748682426335e-05,6.304110893751158e-05,0.03775407173372969,0.13712102127354742,1.0001360255085245e-05,3.352720117089092e-07
4,29,1000,940,5.300242214545392e-05,6.304249692679065e-05,0.03775463146951097,0.13710202308662162,1.0040074781336727e-05,2.882756202637893e-07
4,29,1000,950,5.296624055928234e-05,6.304179182592407e-05,0.03775467169612057,0.13711167419723674,1.0075551266641725e-05,2.640347258608955e-07
4,29,1000,960,5.293025499231163e-05,6.304341770135835e-05,0.03775513860568935,0.13708941992922152,1.0113162709046719e-05,3.0131621442386347e-07
4,29,1000,970,5.290743190711211e-05,6.304270210222285e-05,0.03775473495352344,0.13709921473552533,1.0135270195110735e-05,3.1639853637077664e-07
4,29,1000,980,5.2874692183291216e-05,6.30418293923185e-05,0.037754172875338554,0.13711116000494833,1.0167137209027288e-05,2.8985690869731684e-07
4,29,1000,990,5.284897155366508e-05,6.304274679180821e-05,0.037754813322749214,0.13709860304413174,1.0193775238143132e-05,2.6741903580429494e-07
4,29,1000,1000,5.283037048009476e-05,6.304260357836711e-05,0.0377542879758721,0.13710056328673983,1.021223309827235e-05,4.7921942414319574e-08
4,43,100,0,7.335794475338275e-05,7.318041098081096e-05,0.0436093316050119,0.0,-1.7753377257179181e-07,3.246260438238835e-08
4,43,100,10,6.61839912448059e-05,6.661581391931293e-05,0.039645071239874596,0.08970429345114464,4.3182267450703193e-07,3.3943182842222086e-07
4,43,100,20,6.524851886968719e-05,6.585250153090527e-05,0.03923330775342038,0.1001348496365671,6.039826612180832e-07,3.523090721380129e-07
4,43,100,30,6.466762454770958e-05,6.549168859582011e-05,0.03905686771213368,0.10506530753164199,8.240640481105288e-07,3.2910098202165727e-07
4,43,100,40,6.4132005597628e-05,6.51615663445071e-05,0.03889198264073457,0.10957638155935655,1.029560746879099e-06,3.8424904769129853e-07
4,43,100,50,6.36383936605256e-05,6.486493726232112e-05,0.03873303927980487,0.1136297761523953,1.2265436017955267e-06,3.080822759127244e-07
4,43,100,60,6.303929443873812e-05,6.457215166388863e-05,0.03857887816343464,0.11763065008174863,1.532857225150508e-06,3.1165931990706497e-07
4,43,100,70,6.240366338161607e-05,6.437549476423499e-05,0.03847360545069023,0.12031793889330249,1.971831382618916e-06,2.803354959279858e-07
4,43,100,80,6.173991836266879e-05,6.421942699308403e-05,0.038387295101415475,0.1224505829856113,2.479508630415239e-06,3.384857989452428e-07
4,43,100,90,6.115023671515729e-05,6.413586712650243e-05,0.03834138548097599,0.12359241678323109,2.9856304113451415e-06,2.9942804391502875e-07
4,43,100,100,6.071212205682741e-05,6.409414199293195e-05,0.03831908681843288,0.1241625848515878,3.382019936104541e-06,4.331384362288304e-08
4,43,200,0,7.335794475338275e-05,7.318041098081096e-05,0.0436093316050119,0.0,-1.7753377257179181e-07,3.246260438238835e-08
4,43,200,10,6.625418849903753e-05,6.669378522872194e-05,0.03969697523643845,0.08863882649948385,4.3959672968441055e-07,3.6057728669547373e-07
4,43,200,20,6.534098504840102e-05,6.598205237562382e-05,0.03930694806217616,0.09836455560593475,6.410673272227996e-07,3.234929790707497e-07
4,43,200,30,6.476849646031013e-05,6.552687812266811e-05,0.039059730260305514,0.10458444760784041,7.583816623579764e-07,3.800649632790254e-07
4,43,200,40,6.437826305649708e-05,6.524287503140158e-05,0.03893037840566649,0.10846530981481814,8.646119749045056e-07,3.2937837435298434e-07
4,43,200,50,6.409557757880435e-05,6.502462023849631e-05,0.03881064535516998,0.11144773079305642,9.290426596919588e-07,3.2821012574402175e-07
4,43,200,60,6.384862209696252e-05,6.48956848152693e-05,0.03875227495450417,0.11320961517576117,1.0470627183067904e-06,3.375873478539404e-07
4,43,200,70,6.356592968170816e-05,6.475060141930555e-05,0.03868395993504237,0.1151921593295757,1.184671737597398e-06,3.2354801304812497e-07
4,43,200,80,6.329495011581088e-05,6.457214904731501e-05,0.03859162374044445,0.11763068583685835,1.277198931504131e-06,2.942263210847784e-07
4,43,200,90,6.297994572168619e-05,6.443167487457657e-05,0.038506697884258756,0.11955024560504919,1.4517291528903797e-06,3.021761387778099e-07
4,43,200,100,6.265115996129111e-05,6.429556633680278e-05,0.038433007414141684,0.12141014958686044,1.6444063755116645e-06,2.950745485730266e-07
4,43,200,110,6.23165846809215e-05,6.416459653202367e-05,0.03836565371580036,0.12319983350669324,1.8480118511021715e-06,2.954386320030977e-07
4,43,200,120,6.191564032853591e-05,6.405416036692202e-05,0.038304441325408334,0.12470892813490739,2.1385200383861047e-06,3.2172027375487744e-07
4,43,200,130,6.148774826364445e-05,6.395168441386545e-05,0.03824800657639571,0.12610924758765601,2.463936150221002e-06,3.0387005756082885e-07
4,43,200,140,6.09946603957745e-05,6.386372639521909e-05,0.038195841213109816,0.12731118151324472,2.8690659994445866e-06,3.113418056699402e-07
4,43,200,150,6.049185010681413e-05,6.379227221842143e-05,0.038157896374514166,0.12828759276647472,3.300422111607304e-06,3.160822412695552e-07
4,43,200,160,5.998233261195196e-05,6.37545976838183e-05,0.038136782489573307,0.128802409970945,3.772265071866343e-06,3.136083743804363e-07
4,43,200,170,5.947746303469614e-05,6.371477177502527e-05,0.038116181923555814,0.1293466254004467,4.2373087403291265e-06,2.9354802810743763e-07
4,43,200,180,5.907240420111037e-05,6.368970761805315e-05,0.03810297804034235,0.12968912357224152,4.617303416942775e-06,3.421237728673532e-07
4,43,200,190,5.87582561912825e-05,6.367955467734276e-05,0.03809776227706152,0.1298278620758152,4.921298486060266e-06,2.95488174373304e-07
4,43,200,200,5.850027772957844e-05,6.366952018410643e-05,0.03809276893139213,0.12996498201135318,5.169242454527989e-06,4.665437103312797e-08
4,43,300,0,7.335794475338275e-05,7.318041098081096e-05,0.0436093316050119,0.0,-1.7753377257179181e-07,3.246260438238835e-08
4,43,300,10,6.618388029178135e-05,6.666698011592587e-05,0.0396720988708239,0.08900511458719489,4.830998241445172e-07,3.3438917546035896e-07
4,43,300,20,6.530663301163031e-05,6.590848540177774e-05,0.03928165874799561,0.09936983793299595,6.018523901474282e-07,3.1629498986607274e-07
4,43,300,30,6.483421824210467e-05,6.558379336851772e-05,0.039111497607791534,0.10380670879650013,7.49575126413049e-07,2.9068508800023096e-07
4,43,300,40,6.447876887172299e-05,6.536062172468604e-05,0.039001342081974144,0.10685631784953203,8.818528529630498e-07,3.3369628327228895e-07
4,43,300,50,6.424574230923241e-05,6.516774478715348e-05,0.03890242923603182,0.1094919540115527,9.220024779210689e-07,3.1629938090915743e-07
4,43,300,60,6.405433500678015e-05,6.504991953359962e-05,0.0388428913208827,0.11110201949184573,9.955845268194707e-07,3.1748691875499446e-07
4,43,300,70,6.387452689704531e-05,6.494003248391778e-05,0.03879011599497062,0.11260361053525568,1.0655055868724617e-06,3.1228987307230227e-07
4,43,300,80,6.36792359198779e-05,6.479376864021447e-05,0.03871496697797738,0.11460228534102661,1.1145327203365696e-06,2.9894490416459973e-07
4,43,300,90,6.346814696822634e-05,6.469390608732084e-05,0.03865717427902382,0.11596689304895287,1.225759119094505e-06,3.116370081990283e-07
4,43,300,100,6.324776175503644e-05,6.455324406751117e-05,0.03857974310847112,0.11788901972089177,1.3054823124747372e-06,4.022801346481586e-07
4,43,300,110,6.308285804124125e-05,6.444235593683345e-05,0.03852307698662116,0.11940429039499059,1.3594978955921988e-06,3.0566360309514096e-07
4,43,300,120,6.290159641153537e-05,6.436881009097561e-05,0.03848612822491759,0.12040928401107075,1.467213679440249e-06,2.866419568370304e-07
4,43,300,130,6.272482922842215e-05,6.429242985284134e-05,0.03844767366354063,0.12145300919805152,1.5676006244191854e-06,4.1736229927646917e-07
4,43,300,140,6.245743947275173e-05,6.417931929458831e-05,0.038382204078857285,0.12299864903167702,1.7218798218365805e-06,3.5618469684806087e-07
4,43,300,150,6.220410757773465e-05,6.40791427466425e-05,0.03832396484506262,0.12436754743772827,1.875035168907857e-06,3.0212614965385853e-07
4,43,300,160,6.193568520984627e-05,6.397919957734644e-05,0.03826891076460015,0.1257332567574296,2.0435143675001655e-06,2.989497673855368e-07
4,43,300,170,6.158311661330629e-05,6.389493091774057e-05,0.038222734940063674,0.12688477611180937,2.3118143044342787e-06,3.173725300342767e-07
4,43,300,180,6.120119877150998e-05,6.380633619151865e-05,0.03817117978974238,0.128095410556663,2.605137420008674e-06,3.095043299428113e-07
4,43,300,190,6.085673116285051e-05,6.375004805558859e-05,0.038145022026355946,0.1288645799993547,2.893316892738085e-06,2.9064741369211333e-07
4,43,300,200,6.0438680049124116e-05,6.369930000804658e-05,0.03811628853372895,0.12955804491519565,3.2606199589224616e-06,2.789610504816409e-07
4,43,300,210,6.002168797936136e-05,6.362966833783901e-05,0.038075733455229965,0.13050955187278612,3.607980358477647e-06,3.20348517934832e-07
4,43,300,220,5.9590230440775827e-05,6.358978860454556e-05,0.03805159555213322,0.13105450280649847,3.999558163769734e-06,3.2168151387068633e-07
4,43,300,230,5.9136221266964384e-05,6.35713854846287e-05,0.03804281533155063,0.13130597884592218,4.4351642176643225e-06,3.111309432313192e-07
4,43,300,240,5.869170712191618e-05,6.354130869201668e-05,0.03802760058476906,0.13171697397711798,4.8496015701005035e-06,3.009542390852715e-07
4,43,300,250,5.8313103994844795e-05,6.351592247533233e-05,0.03801373955184317,0.13206387304948053,5.202818480487537e-06,2.9946052282348035e-07
4,43,300,260,5.797202768542675e-05,6.351587277464432e-05,0.03801346084412671,0.132064552202376,5.5438450892175695e-06,3.444374356842417e-07
4,43,300,270,5.76681942954238e-05,6.350610039085325e-05,0.038008690021570146,0.13219809044929343,5.837906095429446e-06,3.137021358234904e-07
4,43,300,280,5.743119248391437e-05,6.349586316911626e-05,0.038002525152023736,0.13233798064121474,6.0646706852018895e-06,3.0367549341825395e-07
4,43,300,290,5.723765050547058e-05,6.349262184990323e-05,0.03800210865506415,0.13238227281134046,6.254971344432647e-06,2.9428631664885074e-07
4,43,300,300,5.708038510965352e-05,6.349313176290394e-05,0.03800275488219995,0.13237530492206684,6.412746653250423e-06,4.5320061481390894e-08
4,43,400,0,7.335794475338275e-05,7.318041098081096e-05,0.0436093316050119,0.0,-1.7753377257179181e-07,3.246260438238835e-08
4,43,400,10,6.615605598181418e-05,6.66217231426458e-05,0.03965022421539288,0.08962354474730876,4.6566716083162873e-07,3.685842944189943e-07
4,43,400,20,6.530999991305464e-05,6.590608520085084e-05,0.03926867785889954,0.09940263634031193,5.960852877961997e-07,3.349882919945202e-07
4,43,400,30,6.483503269372193e-05,6.554646538781128e-05,0.03908371667262145,0.10431679039082493,7.114326940893534e-07,3.5845046020277493e-07
4,43,400,40,6.449983677470073e-05,6.530432166673705e-05,0.03896300916198925,0.10762565020493177,8.044848920363279e-07,2.879840169667247e-07
4,43,400,50,6.42787269624634e-05,6.512751871223799e-05,0.03887368274035907,0.11004163765470747,8.487917497745912e-07,3.089551952051295e-07
4,43,400,60,6.408559033133088e-05,6.502369449723489e-05,0.03882645560520359,0.11146038091689446,9.381041659040079e-07,3.142433890879204e-07
4,43,400,70,6.393641831614616e-05,6.493745267110995e-05,0.038789608563320144,0.11263886331360506,1.0010343549637923e-06,3.0919577609367366e-07
4,43,400,80,6.381547688150135e-05,6.485074855522299e-05,0.03875304944176605,0.11382366283474597,1.0352716737216383e-06,3.4159114736809215e-07
4,43,400,90,6.361253719955329e-05,6.475065958255755e-05,0.038693763041692364,0.11519136453693636,1.1381223830042586e-06,3.028478174904592e-07
4,43,400,100,6.346712183002978e-05,6.464747589607356e-05,0.03863690145772125,0.11660135506720332,1.1803540660437761e-06,3.037105078540492e-07
4,43,400,110,6.336586418420609e-05,6.462848781563224e-05,0.03863911304154044,0.11686082450973345,1.2626236314261519e-06,3.844491647253534e-07
4,43,400,120,6.321891215765874e-05,6.451136087815001e-05,0.038576817175339784,0.1184613475993474,1.2924487204912793e-06,3.116984368389808e-07
4,43,400,130,6.305714059262613e-05,6.444612662193094e-05,0.03853619734206859,0.11935276451467706,1.3889860293048173e-06,3.149299789839688e-07
4,43,400,140,6.289765910061362e-05,6.437714904006242e-05,0.03849832772209538,0.12029533344731957,1.479489939448797e-06,3.320488251024045e-07
4,43,400,150,6.273198775730293e-05,6.425047001723527e-05,0.03843117951112163,0.12202638443663917,1.518482259932341e-06,3.675616515597113e-07
4,43,400,160,6.257551336474876e-05,6.416422446875458e-05,0.03838286811230773,0.12320491769881646,1.5887111040058244e-06,3.5345939353170763e-07
4,43,400,170,6.236644323154295e-05,6.411047256804636e-05,0.03835215803553638,0.12393942984472824,1.7440293365034165e-06,2.862010931581338e-07
4,43,400,180,6.213798951382188e-05,6.404466987497415e-05,0.038311745675741804,0.12483861436952502,1.9066803611522687e-06,2.9802379386545397e-07
4,43,400,190,6.197808747598899e-05,6.398603441226669e-05,0.03828098136830249,0.12563985970173328,2.0079469362777047e-06,3.0271902495826453e-07
4,43,400,200,6.175111888229168e-05,6.390355248075963e-05,0.0382343146710582,0.12676696366851326,2.152433598467951e-06,3.2826175688782655e-07
4,43,400,210,6.15236563303867e-05,6.384368028022891e-05,0.038198308201685904,0.1275851088487367,2.3200239498422093e-06,3.0952432217290493e-07
4,43,400,220,6.126267205885938e-05,6.37609024778385e-05,0.03815092455533886,0.12871625584942947,2.4982304189791193e-06,3.303926794373524e-07
